"Name","Company","State","City","Salary","Location","Url"
"Business Analyst with Sailpoint","Continental Technology Solutions","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=4120&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_08a41536&cb=1517778607075&jobListingId=2492142053"
"Project Business Analyst","Stantec","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=4008&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bd58d073&cb=1517778607077&jobListingId=2600405716"
"Workflow Analyst","ATB Financial  NEW","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=154425&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_16ef0987&cb=1517778607078&jobListingId=2653515592"
"Management Consulting-Business Analyst","Enterprise Service Solutions","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=305740&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7e309b36&cb=1517778607079&jobListingId=2649867476"
"Agile Business Analyst - SaaS","Kudos Inc.  NEW","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=66506&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_baadedbd&cb=1517778607081&jobListingId=2653921160"
"Financial Business Analyst","Gevity Consulting Inc.","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=4345&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3da69774&cb=1517778607082&jobListingId=2640561732"
"Analyst, Business Planning and Developm","Pembina Pipelines  NEW","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=4127&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_797a53c3&cb=1517778607084&jobListingId=2653365928"
"Software Sales Consultant","Ricoh Canada","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=248169&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_39cc2d5b&cb=1517778607085&jobListingId=2580776460"
"Business Intelligence Analyst","ATB Financial","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=134028&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_dbe6c7bb&cb=1517778607087&jobListingId=2650516480"
"Technical Business Analyst","TEEMA Solutions Group","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=4120&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a438497d&cb=1517778607089&jobListingId=2639163468"
"IAM Business Analyst And Architect","Continental Technology Solutions","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=4120&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bd882724&cb=1517778607091&jobListingId=2548887161"
"Senior Business Analyst","Gevity Consulting Inc.","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=4341&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_b59b40a8&cb=1517778607093&jobListingId=2261908102"
"Project Business Analyst","Stantec System","","Calgary","","Calgary","https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=52448&s=58&guid=0000016162a7998b9235f049cffc0f5f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a59f073b&cb=1517778607095&jobListingId=2601024526"
